Name,PubChem
M000000_A213001-101-xxx_NA_2121.34_PRED_VAR5_ALK_NA213001, 
M000000_A214003-101-xxx_NA_2127.28_PRED_VAR5_ALK_NA, 
GCTMS_N12C_STD_051214_502.132_2133.4_[Caffeic acid_3TMS],1549111
M000649_A214001-101-xxx_NA_2135.55_TRUE_VAR5_ALK_Caffeic acid. trans- (3TMS),689043
Unknown, 
Unknown, 
Unknown, 
M000000_A216006-101-xxx_NA_2152.74_PRED_VAR5_ALK_NA, 
Unknown, 
Unknown, 
M000000_A217004-101-xxx_NA_2161.76_PRED_VAR5_ALK_NA, 
M000834_A218002-101-xxx_NA_2173.41_PRED_VAR5_ALK_Glycerophosphoglycerol (5TMS), 
Unknown, 
Unknown, 
GCTMS_N12C_STD_051214_512.922_2168.1_[Phytol_1TMS],5280435
M000000_A221004-101-xxx_NA_2197.89_PRED_VAR5_ALK_NA, 
Unknown, 
M000550_A220001-101-xxx_NA_2200_TRUE_VAR5_ALK_Docosane. n-, 
M000000_A222008-101-xxx_NA_2224.48_TRUE_VAR5_ALK_D222462, 
GCTMS_N12C_STD_060121_554.721_2209.6_[Linoleic acid_1TMS],5280450
Unknown, 
Unknown, 
Unknown, 
Unknown, 
GCTMS_N12C_STD_060123_555.547_2217.4_[Oleic acid_1TMS],445639
GCTMS_N12C_STD_060121_555.777_2215.6_[Linolenic acid_1TMS],5280934
GCTMS_N12C_STD_051207_523.416_2216.3_[L-Tryptophane_3TMS],6305
M000491_A222003-101-xxx_NA_2217.41_PRED_VAR5_ALK_Octadecatrienoic acid. 9.12.15-(Z.Z.Z)-. n- (1TMS),5280934
Unknown, 
GCTMS_N12C_STD_060131_559.045_2236_[Stearic acid_1TMS],5281
"GCTMS_N12C_STD_051221_521.172_2239.2_[3,5-Dimethoxy-4-hydroxycinnamic acid (Sinapic acid)_2TMS]", 
Unknown, 
GCTMS_N12C_STD_060131_561.949_2252.6_[Spermidine_5TMS],1102
2241.1_Sinapic acid (2TMS),637775
Unknown, 
Unknown, 
M000000_A226014-101-xxx_NA_2265.6_TRUE_VAR5_ALK_D226501, 
Unknown, 
Unknown, 
Unknown, 
M000000_A228014-101-xxx_NA_2285.27_TRUE_VAR5_ALK_D228685, 
Unknown, 
Unknown, 
Unknown, 
GCTMS_N12C_STD_051207_535.264_2284.1_[D-Fructose 6-phosphate_6TMS],69507
M000711_A231001-101-xxx_NA_2294.95_TRUE_VAR5_ALK_Mannose-6-phosphate (1MEOX) (6TMS) MP,439198
GCTMS_N12C_STD_051207_538.069_2300.2_[D-Glucose-6-phosphate_6TMS],5958
M000556_A230004-101-xxx_NA_2301.6_PRED_VAR5_ALK_Tricosane. n-, 
Unknown, 
Unknown, 
Unknown, 
Unknown, 
M000000_A230012-101-xxx_NA_2301.22_TRUE_VAR5_ALK_D230150, 
GCTMS_N12C_STD_051207_541.831_2322.7_[D-Glucose-6-phosphate_6TMS],5958
M000711_A233001-101-xxx_NA_2313.44_TRUE_VAR5_ALK_Mannose-6-phosphate (1MEOX) (6TMS) BP,439198
Unknown, 
Unknown, 
Unknown, 
Unknown, 
2346.4_D-Sorbitol-6-phosphate barium salt  (7TMS), 
Unknown, 
GCTMS_N12C_STD_051214_550.013_2382.3_[16-Hydroxyhexadecanoic acid_2TMS],7058075
M000000_A241001-101-xxx_NA_2395.38_PRED_VAR5_ALK_NA, 
Unknown, 
Unknown, 
M000558_A240003-101-xxx_NA_2400.5_PRED_VAR5_ALK_Tetracosane. n-, 
M000724_A243001-101-xxx_NA_2414.29_PRED_VAR5_ALK_myo-Inositol-1-phosphate (7TMS),440194
Unknown, 
Unknown, 
M000000_A243002-101-xxx_NA_2415.31_PRED_VAR5_ALK_NA, 
Unknown, 
Unknown, 
Unknown, 
GCTMS_N12C_STD_051203_562.786_2448.9_[Uridine_3TMS],6029
Unknown, 
M000560_A250004-101-xxx_NA_2499.33_PRED_VAR5_ALK_Pentacosane. n-, 
Unknown, 
M000766_A252007-101-xxx_NA_2527.45_TRUE_VAR5_ALK_Docosenoic acid methyl ester. 13-(Z)-, 
M000000_A251006-101-xxx_NA_2502.52_PRED_VAR5_ALK_NA, 
M000000_A255001-101-xxx_NA_2542.64_PRED_VAR5_ALK_NA, 
Unknown, 
M000749_A256002-101-xxx_NA_2549.09_PRED_VAR5_ALK_Docosan-1-ol. n- (1TMS), 
Unknown, 
Unknown, 
M001083_A255007-101-xxx_NA_2553.19_TRUE_VAR5_ALK_beta-Alanyl-lysine (6TMS), 
Unknown, 
Unknown, 
GCTMS_N12C_STD_051219_613.296_2557.8_[Inosine_4TMS],6021
M000000_A259002-101-xxx_NA_2583.33_PRED_VAR5_ALK_NA, 
Unknown, 
M000000_A261001-101-xxx_NA_2604.63_PRED_VAR5_ALK_NA, 
M000561_A260001-101-xxx_NA_2605.36_PRED_VAR5_ALK_Hexacosane. n-, 
Unknown, 
Unknown, 
Unknown, 
Unknown, 
Unknown, 
Unknown, 
Unknown, 
Unknown, 
GCTMS_N12C_STD_051207_588.625_2614.8_[Sucrose_8TMS],5988
M000044_A264001-101-xxx_NA_2622.87_TRUE_VAR5_ALK_Sucrose (8TMS),5988
Unknown, 
Unknown, 
Unknown, 
GCTMS_N12C_STD_051214_588.856_2628.8_[Adenosine_4TMS],60961
Unknown, 
Unknown, 
M000000_A261012-101-xxx_NA_2609.73_PRED_VAR5_ALK_Lactulose_8TMS,11333
GCTMS_N12C_STD_051214_584.269_2626.2_[2'-Deoxyadenosine],13730
Unknown, 
Unknown, 
Unknown, 
Unknown, 
M001183_A265005-101-xxx_NA_2656.5_TRUE_VAR5_ALK_beta-D-Fructofuranosyl-(2.1)-beta-D-Fructofuranose (1MEOX) (8TMS) BP, 
GCTMS_N12C_STD_051207_596.822_2669.6_[alpha-Lactose_8TMS],84571
Unknown, 
GCTMS_N12C_STD_060121_634.78_2690.7_[Maltose_8TMS],10991489
Unknown, 
M000562_A270002-101-xxx_NA_2699.2_PRED_VAR5_ALK_Heptacosane. n-, 
2704.4_2-Monoolein (2TMS),5319879
Unknown, 
Unknown, 
Unknown, 
Unknown, 
GCTMS_N12C_STD_060121_639.598_2718.4_[Maltose_8TMS],10991489
GCTMS_N12C_STD_051207_605.422_2727.1_[D(+)Trehalose_8TMS],7427
Unknown, 
Unknown, 
Unknown, 
2739.5_1-Tetracosanol (1TMS), 
Unknown, 
Unknown, 
2741.1_2-Monoolein (2TMS),5319879
M000000_A276003-101-xxx_NA_2750.85_PRED_VAR5_ALK_NA, 
Unknown, 
2746_1-Monoolein (2TMS),12178130
GCTMS_N12C_STD_051219_644.893_2746.2_[Guanosine_5TMS],6802
GCTMS_N12C_STD_060121_644.713_2747.3_[Maltose_8TMS],10991489
M001097_A279009-101-xxx_NA_2798.1_TRUE_VAR5_ALK_Lactobionic acid (TMS) MP, 
M000563_A280001-101-xxx_NA_2800.02_TRUE_VAR5_ALK_Octacosane. n-, 
Unknown, 
Unknown, 
M000499_A284005-101-xxx_NA_2834.42_TRUE_VAR5_ALK_Tetracosanoic acid (1TMS),11197
Unknown, 
GCTMS_N12C_STD_051207_622.582_2839.4_[Melibiose_8TMS],440658
Unknown, 
Unknown, 
GCTMS_N12C_STD_051207_627.862_2872.7_[Melibiose_8TMS],440658
2892.8_n-Nonacosane (0TMS),12409
Unknown, 
M001114_A292009-101-xxx_NA_2923.46_TRUE_VAR5_ALK_Pregnenolone. 17alpha-hydroxy- (1MEOX) (2TMS) MP,91451
Unknown, 
Unknown, 
2936.2_1-Hexacosanol (1TMS), 
Unknown, 
GCTMS_N12C_STD_060123_685.84_2962.2_[N-6-(delta-2-Isopentenyl)adenosinehemihydrate_3TMS], 
M000673_A299002-101-xxx_NA_2966.29_TRUE_VAR5_ALK_Galactinol (9TMS),439451
M000565_A300004-101-xxx_NA_2994.99_PRED_VAR5_ALK_Triacontane. n-, 
M000000_A301005-101-xxx_NA_3003.95_PRED_VAR5_ALK_NA, 
Unknown, 
2996_rac-B-tocopherol (1TMS), 
Unknown, 
M000000_A311002-101-xxx_NA_3098.96_PRED_VAR5_ALK_NA, 
M000003_A311001-101-xxx_NA_3099.59_TRUE_VAR5_ALK_Quinic acid. 3-caffeoyl-. trans- (6TMS),1794427
Unknown, 
3099.9_n-Hentriacontane (0TMS),12410
Unknown, 
GCTMS_N12C_STD_051214_676.867_3152.8_[(+-)-alpha-Tocopherol_1TMS],14985
3163.3_Quercetin (5TMS),5280343
3199.3_Cholesterol (1TMS),11025495
M000182_A319002-101-xxx_NA_3188.14_TRUE_VAR5_ALK_Cholesterol (1TMS),11025495
Unknown, 
Unknown, 
Unknown, 
M000567_A320001-101-xxx_NA_3199.99_TRUE_VAR5_ALK_Dotriacontane. n-, 
M000568_A330004-101-xxx_NA_3292.83_PRED_VAR5_ALK_Tritriacontane. n-, 
Unknown, 
M000158_A332001-101-xxx_NA_3319.29_TRUE_VAR5_ALK_Stigmasterol (1TMS),5280794
Unknown, 
M000814_A340003-101-xxx_NA_3361.26_TRUE_VAR5_ALK_Kestose. 1- (11TMS),440080
Unknown, 
Unknown, 
M000183_A338002-101-xxx_NA_3385.83_TRUE_VAR5_ALK_Sitosterol. beta- (1TMS),222284
Unknown, 
M000426_A340005-101-xxx_NA_3405.25_TRUE_VAR5_ALK_Tetratriacontane, 
