"Name", "PubChem"
"GCTMS_N12C_STD_051207_538.069_2300.2_[D-Glucose-6-phosphate_6TMS]", 5958
"M000000_A233005-101-xxx_NA_2326.5_PRED_VAR5_ALK_Unknown#sst-cgl-116", 
"Unknown", 
"GCTMS_N12C_STD_051207_541.831_2322.7_[D-Glucose-6-phosphate_6TMS]", 5958
"M000513_A235002-101-xxx_NA_2328.97_TRUE_VAR5_ALK_Glucose-6-phosphate (1MEOX) (6TMS) BP", 439452
"M000000_A236001-101-xxx_NA_2353.1_PRED_VAR5_ALK_NA", 
"2346.4_D-Sorbitol-6-phosphate barium salt  (7TMS)", 
"Unknown", 
"M000000_A241003-101-xxx_NA_2386.02_PRED_VAR5_ALK_NA", 
"M000000_A238010-101-xxx_NA_2375.96_PRED_VAR5_ALK_Unknown#sst-cgl-A09", 
"M000558_A240003-101-xxx_NA_2400.5_PRED_VAR5_ALK_Tetracosane. n-", 
"Unknown", 
"M000724_A243001-101-xxx_NA_2414.29_PRED_VAR5_ALK_myo-Inositol-1-phosphate (7TMS)", 440194
"Unknown", 
"M000712_A235001-101-xxx_NA_2416.46_TRUE_VAR5_ALK_Galactose-6-phosphate (1MEOX) (6TMS) BP", 439452
"Unknown", 
"GCTMS_N12C_STD_051203_562.786_2448.9_[Uridine_3TMS]", 6029
"M000000_A249004-101-xxx_NA_2483.55_PRED_VAR5_ALK_NA", 
"M000560_A250004-101-xxx_NA_2499.33_PRED_VAR5_ALK_Pentacosane. n-", 
"M000000_A251006-101-xxx_NA_2502.52_PRED_VAR5_ALK_NA", 
"M000000_A252005-101-xxx_NA_2519.17_PRED_VAR5_ALK_NA", 
"M000775_A251011-101-xxx_NA_2513.23_PRED_VAR5_ALK_beta-Galactopyranosyl-1.3-arabinose. D- (1MEOX) (7TMS)", 
"Unknown", 
"GCTMS_N12C_STD_051219_613.296_2557.8_[Inosine_4TMS]", 6021
"M000315_A257012-101-xxx_NA_2541.25_TRUE_VAR5_ALK_Salicylaldehyde-beta-D-glucopyranoside (1MEOX) (4TMS) MP", 
"M000778_A259003-101-xxx_NA_2586.16_PRED_VAR5_ALK_Nicotianamine (4TMS)", 
"M000561_A260001-101-xxx_NA_2605.36_PRED_VAR5_ALK_Hexacosane. n-", 
"M000000_A261012-101-xxx_NA_2609.73_PRED_VAR5_ALK_Lactulose_8TMS", 11333
"Unknown", 
"GCTMS_N12C_STD_051207_588.625_2614.8_[Sucrose_8TMS]", 5988
"Unknown", 
"GCTMS_N12C_STD_051214_584.269_2626.2_[2'-Deoxyadenosine]", 13730
"GCTMS_N12C_STD_051214_588.856_2628.8_[Adenosine_4TMS]", 60961
"Unknown", 
"GCTMS_N12C_STD_051207_596.822_2669.6_[alpha-Lactose_8TMS]", 84571
"GCTMS_N12C_STD_060121_639.598_2718.4_[Maltose_8TMS]", 10991489
"M000562_A270002-101-xxx_NA_2699.2_PRED_VAR5_ALK_Heptacosane. n-", 
"Unknown", 
"GCTMS_N12C_STD_051207_605.422_2727.1_[D(+)Trehalose_8TMS]", 7427
"M000000_A274014-101-xxx_NA_2740.51_TRUE_VAR5_ALK_NA", 
"M000000_A274004-101-xxx_NA_2728.07_PRED_VAR5_ALK_NA", 
"Unknown", 
"GCTMS_N12C_STD_060121_644.713_2747.3_[Maltose_8TMS]", 10991489
"GCTMS_N12C_STD_051203_615.618_2794.3_[S-Adenosyl-L-methionine_3TMS]", 16757548
"M000563_A280001-101-xxx_NA_2800.02_TRUE_VAR5_ALK_Octacosane. n-", 
"M000281_A288009-101-xxx_NA_2838.36_TRUE_VAR5_ALK_Uridine 5'-monophosphate (5TMS)", 6030
"M000499_A284005-101-xxx_NA_2834.42_TRUE_VAR5_ALK_Tetracosanoic acid (1TMS)", 11197
"GCTMS_N12C_STD_051207_622.582_2839.4_[Melibiose_8TMS]", 440658
"2892.8_n-Nonacosane (0TMS)", 12409
"M001111_A290015-101-xxx_NA_2909.53_TRUE_VAR5_ALK_Secologanin (TMS) MP", 
"M000000_A296004-101-xxx_NA_2950.97_TRUE_VAR5_ALK_NA", 
"Unknown", 
"M000000_A300001-101-xxx_NA_2987.5_PRED_VAR5_ALK_NA", 
"M000000_A300003-101-xxx_NA_2989.36_PRED_VAR5_ALK_NA", 
"Unknown", 
"M000565_A300004-101-xxx_NA_2994.99_PRED_VAR5_ALK_Triacontane. n-", 
"3029.5_Hexacosanoic acid (1TMS)", 10469
"M000284_A307007-101-xxx_NA_3051.07_PRED_VAR5_ALK_Adenosine-5-monophosphate (4TMS) (Derivate not found)", 6083
"M000000_A311002-101-xxx_NA_3098.96_PRED_VAR5_ALK_NA", 
"3099.9_n-Hentriacontane (0TMS)", 12410
"M000000_A313001-101-xxx_NA_3115.56_TRUE_VAR5_ALK_NA", 
"M000182_A319002-101-xxx_NA_3188.14_TRUE_VAR5_ALK_Cholesterol (1TMS)", 11025495
"M000567_A320001-101-xxx_NA_3199.99_TRUE_VAR5_ALK_Dotriacontane. n-", 
"3304.3_Campesterol (1TMS)", 5283637
"M000568_A330004-101-xxx_NA_3292.83_PRED_VAR5_ALK_Tritriacontane. n-", 
"M000814_A340003-101-xxx_NA_3361.26_TRUE_VAR5_ALK_Kestose. 1- (11TMS)", 440080
"M000183_A338002-101-xxx_NA_3385.83_TRUE_VAR5_ALK_Sitosterol. beta- (1TMS)", 222284
"Unknown", 
"M000426_A340005-101-xxx_NA_3405.25_TRUE_VAR5_ALK_Tetratriacontane", 
"M000569_A350003-101-xxx_NA_3496.25_PRED_VAR5_ALK_Pentatriacontane. n-", 
